p0,S,F,observations,posterior_mean_A,demand_probability,best_response_product,uses_product2,q_gap_product2_minus_product1,continuation_gap_success_minus_failure,value
0.2,33,7,40,0.8095238095238095,1.0,1,0,-0.5999999999965979,8.952838470577262e-12,18.999999981928717
0.2,34,6,40,0.8333333333333334,1.0,1,0,-0.5999999999994117,1.5347723092418164e-12,18.999999981934756
0.2,35,5,40,0.8571428571428571,1.0,1,0,-0.599999999999902,2.4513724383723456e-13,18.999999981935783
0.2,36,4,40,0.8809523809523809,1.0,1,0,-0.5999999999999872,3.907985046680551e-14,18.999999981935947
0.2,37,3,40,0.9047619047619048,1.0,1,0,-0.5999999999999943,7.105427357601002e-15,18.999999981935975
0.2,38,2,40,0.9285714285714286,1.0,1,0,-0.5999999999999979,0.0,18.99999998193598
0.2,39,1,40,0.9523809523809523,1.0,1,0,-0.5999999999999979,0.0,18.99999998193598
0.2,40,0,40,0.9761904761904762,1.0,1,0,-0.5999999999999979,0.0,18.99999998193598
0.2,0,41,41,0.023255813953488372,8.507059173024079e-05,1,0,-0.5946032543977363,0.014201962111220061,0.0016238488513424373
0.2,1,40,41,0.046511627906976744,0.0009783118048977135,1,0,-0.5696466338709764,0.07987727928690422,0.01904175284445976
0.2,2,39,41,0.06976744186046512,0.0055561730223809835,1,0,-0.4675273211551636,0.3486123127495691,0.11624504719179835
0.2,3,38,41,0.09302325581395349,0.020815710413991884,1,0,-0.06815741744094739,1.399585743576454,0.5480712541316024
0.2,4,37,41,0.11627906976744186,0.058010832806043355,2,1,0.4396300686706178,2.735868601764784,2.2356007729117735
0.2,5,36,41,0.13953488372093023,0.1286815653509411,2,1,0.5759304326731618,3.0945537701925305,5.15879874816488
0.2,6,35,41,0.16279069767441862,0.2376322780243253,2,1,0.4422569533207543,2.742781456107245,8.268230002503822
0.2,7,34,41,0.18604651162790697,0.37771176574724774,2,1,0.25395098518689707,2.2472394347023616,10.945454680478365
0.2,8,33,41,0.20930232558139536,0.530923705444192,2,1,0.10042576977800266,1.8432257099421125,13.114764773005554
0.2,9,32,41,0.23255813953488372,0.6756238707135304,1,0,-0.005827476956172362,1.56361190274691,14.894236799257316
0.2,10,31,41,0.2558139534883721,0.7950015070607346,1,0,-0.15550790947250803,1.1697160277039167,16.394865535977193
0.2,11,30,41,0.27906976744186046,0.8818216062223375,1,0,-0.308163945573078,0.7679896169129456,17.466858008006028
0.2,12,29,41,0.3023255813953488,0.9378929202642061,1,0,-0.4227357508573135,0.46648486616496143,18.15313507712745
0.2,13,28,41,0.32558139534883723,0.9702417552883611,1,0,-0.49979230047241785,0.2637044724410096,18.560512630128066
0.2,14,27,41,0.3488372093023256,0.986993830568727,1,0,-0.5471938065958071,0.1389636668531331,18.785641551732166
0.2,15,26,41,0.37209302325581395,0.9948114656995645,1,0,-0.5740167755135346,0.06837690654333173,18.901635218097802
0.2,16,25,41,0.3953488372093023,0.9981095305203865,1,0,-0.5880359677792946,0.031484295317643074,18.957460331310852
0.2,17,24,41,0.4186046511627907,0.9993705553048186,1,0,-0.5948306527151743,0.013603545486379431,18.98262257969023
0.2,18,23,41,0.4418604651162791,0.9998084111327463,1,0,-0.5978976572187165,0.005532481003367451,18.993278140891544
0.2,19,22,41,0.46511627906976744,0.9999466813941972,1,0,-0.5991927874821066,0.002124243468131226,18.99753208996055
0.2,20,21,41,0.4883720930232558,0.9999864340943643,1,0,-0.59970661368218,0.0007720692574118004,18.9991382849244
0.2,21,20,41,0.5116279069767442,0.9999968455158366,1,0,-0.5998988481621588,0.00026618904694331036,18.999713436024688
0.2,22,19,41,0.5348837209302325,0.9999993300595971,1,0,-0.599966869446412,8.718566732213162e-05,18.999909157278733
0.2,23,18,41,0.5581395348837209,0.9999998701778059,1,0,-0.5999896826841855,2.715083108739691e-05,18.999972535189382
0.2,24,17,41,0.5813953488372093,0.9999999770762014,1,0,-0.5999969443698348,8.041132005587315e-06,18.999992076057264
0.2,25,16,41,0.6046511627906976,0.9999999963179126,1,0,-0.5999991395191913,2.2644231805202253e-06,18.99999781265659
0.2,26,15,41,0.627906976744186,0.9999999994631923,1,0,-0.5999997697235919,6.05990535973433e-07,18.99999941541778
0.2,27,14,41,0.6511627906976745,0.9999999999291597,1,0,-0.5999999414820536,1.5399459130094328e-07,18.999999841262802
0.2,28,13,41,0.6744186046511628,0.999999999991566,1,0,-0.5999999858919622,3.712641216679913e-08,18.999999948758283
0.2,29,12,41,0.6976744186046512,0.9999999999990977,1,0,-0.5999999967762548,8.483535651748753e-09,18.999999974511773
0.2,30,11,41,0.7209302325581395,0.9999999999999137,1,0,-0.5999999993025149,1.835488205870206e-09,18.999999980361427
0.2,31,10,41,0.7441860465116279,0.9999999999999927,1,0,-0.5999999998572605,3.7563196997325576e-10,18.999999981619816
0.2,32,9,41,0.7674418604651163,0.9999999999999994,1,0,-0.5999999999723933,7.264588930411264e-11,18.999999981875934
0.2,33,8,41,0.7906976744186046,1.0,1,0,-0.5999999999949601,1.326583287664107e-11,18.9999999819252
0.2,34,7,41,0.813953488372093,1.0,1,0,-0.599999999999131,2.284394895468722e-12,18.999999981934153
0.2,35,6,41,0.8372093023255814,1.0,1,0,-0.5999999999998593,3.694822225952521e-13,18.999999981935687
0.2,36,5,41,0.8604651162790697,1.0,1,0,-0.5999999999999801,5.684341886080802e-14,18.999999981935932
0.2,37,4,41,0.8837209302325582,1.0,1,0,-0.5999999999999943,1.0658141036401503e-14,18.99999998193597
0.2,38,3,41,0.9069767441860465,1.0,1,0,-0.5999999999999979,0.0,18.99999998193598
0.2,39,2,41,0.9302325581395349,1.0,1,0,-0.5999999999999979,0.0,18.99999998193598
0.2,40,1,41,0.9534883720930233,1.0,1,0,-0.5999999999999979,0.0,18.99999998193598
0.2,41,0,41,0.9767441860465116,1.0,1,0,-0.5999999999999979,0.0,18.99999998193598
0.2,0,42,42,0.022727272727272728,6.805647338414822e-05,1,0,-0.5955984289207429,0.011583081787518587,0.001297978608288636
0.2,1,41,42,0.045454545454545456,0.0007996635622642412,1,0,-0.5749838800795148,0.06583189452759244,0.015499940719508698
0.2,2,40,42,0.06818181818181818,0.004640600778884285,1,0,-0.49289478736278036,0.2818558227295257,0.09537722000641291
0.2,3,39,42,0.09090909090909091,0.017763802935669704,1,0,-0.16662862910947918,1.140450976027686,0.443989532755982
0.2,4,38,42,0.11363636363636363,0.05057180832763297,2,1,0.3591494800625328,2.5240775791119274,1.843575276332436
0.2,5,37,42,0.13636363636363635,0.11454741884196162,2,1,0.560429778944787,3.0537625761704943,4.57944387809722
0.2,6,36,42,0.1590909090909091,0.21584213548964848,2,1,0.4631017206079395,2.797636106863001,7.673997648289751
0.2,7,35,42,0.18181818181818182,0.3496958682026633,2,1,0.2815582664265541,2.3198901748067193,10.416779104396996
0.2,8,34,42,0.20454545454545456,0.5002813175048026,2,1,0.1254334733242235,1.9090354561163778,12.664018539099358
0.2,9,33,42,0.22727272727272727,0.6466838376596626,2,1,0.015276336229254284,1.619148253234874,14.50724424904147
0.2,10,32,42,0.25,0.7711259797912937,1,0,-0.11856280975079159,1.2669399743400227,16.07085615178838
0.2,11,31,42,0.2727272727272727,0.8644575863900169,1,0,-0.2753752449265683,0.8542756712458726,17.240572179492297
0.2,12,30,42,0.29545454545454547,0.9266786574558324,1,0,-0.39822039610859505,0.5309989576089471,18.008561796405242
0.2,13,29,42,0.3181818181818182,0.9637719882835301,1,0,-0.48334586952275416,0.30698455388748513,18.475046662570204
0.2,14,28,42,0.3409090909090909,0.9836434155126539,1,0,-0.5371454136354394,0.1654068062225278,18.738751135011213
0.2,15,27,42,0.36363636363636365,0.993247938673397,1,0,-0.5683868225300941,0.08319257228921373,18.877714801864347
0.2,16,26,42,0.38636363636363635,0.9974499175562221,1,0,-0.5851304285830636,0.039130451097204144,18.94609170840768
0.2,17,25,42,0.4090909090909091,0.9991183503479322,1,0,-0.5934437967017452,0.017253166574349166,18.97757600372532
0.2,18,24,42,0.4318181818181818,0.9997208399671608,1,0,-0.5972827986396823,0.007150529895568525,18.9911795492117
0.2,19,23,42,0.45454545454545453,0.999919027341907,1,0,-0.5989385225089805,0.0027933618184654563,18.99671203021507
0.2,20,22,42,0.4772727272727273,0.9999784835543308,1,0,-0.5996081538088305,0.0010311741872861546,18.9988362736832
0.2,21,21,42,0.5,0.9999947632315421,1,0,-0.5998630237256748,0.0003604638798080373,18.99960834294061
0.2,22,20,42,0.5227272727272727,0.9999988331508449,1,0,-0.5999545871443956,0.0001195075147357727,18.999874531987555
0.2,23,19,42,0.5454545454545454,0.9999997621541641,1,0,-0.5999857060233467,3.761572803639979e-05,18.999961717654877
0.2,24,18,42,0.5681818181818182,0.9999999556965222,1,0,-0.5999957265666218,1.1245877303167617e-05,18.999988868485964
0.2,25,17,42,0.5909090909090909,0.9999999924695703,1,0,-0.5999987864361032,3.193589201089253e-06,18.99999690961797
0.2,26,16,42,0.6136363636363636,0.9999999988341363,1,0,-0.5999996727594059,8.611594530805178e-07,18.99999917404115
0.2,27,15,42,0.6363636363636364,0.9999999998359661,1,0,-0.599999916259609,2.203694471347717e-07,18.999999780031686
0.2,28,14,42,0.6590909090909091,0.9999999999790847,1,0,-0.5999999796794349,5.347517273435187e-08,18.999999934026278
0.2,29,13,42,0.6818181818181818,0.9999999999975914,1,0,-0.5999999953281012,1.229447121886551e-08,18.99999997115269
0.2,30,12,42,0.7045454545454546,0.9999999999997505,1,0,-0.5999999989832645,2.675609067637197e-09,18.999999979636225
0.2,31,11,42,0.7272727272727273,0.9999999999999769,1,0,-0.5999999997907537,5.50645751218326e-10,18.999999981471714
0.2,32,10,42,0.75,0.9999999999999981,1,0,-0.5999999999593157,1.070610267106531e-10,18.999999981847346
0.2,33,9,42,0.7727272727272727,0.9999999999999999,1,0,-0.5999999999925301,1.964650664376677e-11,18.99999998191999
0.2,34,8,42,0.7954545454545454,1.0,1,0,-0.5999999999987047,3.396394276933279e-12,18.999999981933257
0.2,35,7,42,0.8181818181818182,1.0,1,0,-0.5999999999997883,5.542233338928781e-13,18.99999998193554
0.2,36,6,42,0.8409090909090909,1.0,1,0,-0.5999999999999623,8.526512829121202e-14,18.99999998193591
0.2,37,5,42,0.8636363636363636,1.0,1,0,-0.5999999999999943,1.0658141036401503e-14,18.999999981935968
0.2,38,4,42,0.8863636363636364,1.0,1,0,-0.5999999999999943,3.552713678800501e-15,18.99999998193598
0.2,39,3,42,0.9090909090909091,1.0,1,0,-0.5999999999999979,0.0,18.99999998193598
0.2,40,2,42,0.9318181818181818,1.0,1,0,-0.5999999999999979,0.0,18.99999998193598
0.2,41,1,42,0.9545454545454546,1.0,1,0,-0.5999999999999979,0.0,18.99999998193598
0.2,42,0,42,0.9772727272727273,1.0,1,0,-0.5999999999999979,0.0,18.99999998193598
0.2,0,43,43,0.022222222222222223,5.444517870734078e-05,1,0,-0.5964095750700722,0.009448486657704818,0.0010376641486787828
0.2,1,42,43,0.044444444444444446,0.0006533421444882004,1,0,-0.5793304511547162,0.05439354959285196,0.01262074593619737
0.2,2,41,43,0.06666666666666667,0.0038724133355603207,1,0,-0.5130740417151614,0.2287525218022069,0.07845264046378982
0.2,3,40,43,0.08888888888888889,0.015139162504312575,1,0,-0.2531107118761584,0.9128665476943194,0.3603084631933155
0.2,4,39,43,0.1111111111111111,0.04401020724924032,2,1,0.27187101762508536,2.294397414802856,1.5007594392210015
0.2,5,38,43,0.13333333333333333,0.1017522967390958,2,1,0.5337086081230877,2.983443705587072,4.024837018332929
0.2,6,37,43,0.15555555555555556,0.1955831921601111,2,1,0.47965749066594654,2.8412039228051267,7.078599594503423
0.2,7,36,43,0.17777777777777778,0.3229251216600604,2,1,0.3080205066223449,2.389527649006169,9.876235701366424
0.2,8,35,43,0.2,0.4701642276443744,2,1,0.14891002381344087,1.9708158521406318,12.196125876173143
0.2,9,34,43,0.2222222222222222,0.6174033336286907,2,1,0.035096035644363255,1.671305356958852,14.105161332289521
0.2,10,33,43,0.24444444444444444,0.7462375513649675,1,0,-0.0828213398702271,1.3609964740257148,15.724309585524395
0.2,11,32,43,0.26666666666666666,0.8457912650702722,1,0,-0.24106994825932304,0.9445527677386174,16.991249559864418
0.2,12,31,43,0.28888888888888886,0.9142344432426693,1,0,-0.37163011768417675,0.6009733745153163,17.84552523111029
0.2,13,30,43,0.3111111111111111,0.9563533221179905,1,0,-0.46499856042620635,0.3552669462468181,18.376524188719237
0.2,14,29,43,0.3333333333333333,0.9796691300668291,1,0,-0.5256457457394816,0.19566909015925305,18.683508742606723
0.2,15,28,43,0.35555555555555557,0.9913270340412483,1,0,-0.5617831933628636,0.10057054378191665,18.84891554882925
0.2,16,27,43,0.37777777777777777,0.9966095217796571,1,0,-0.5816396414972616,0.04831673290193095,18.932108121118464
0.2,17,26,43,0.4,0.9987846637895901,1,0,-0.5917385949655234,0.02174053956441213,18.97123857221567
0.2,18,25,43,0.4222222222222222,0.999600342043315,1,0,-0.5965099933972908,0.009184227901847919,18.988491738790017
0.2,19,24,43,0.4444444444444444,0.9998793898669577,1,0,-0.5986122976697814,0.0036518482374106043,18.995642268685586
0.2,20,23,43,0.4666666666666667,0.999966592311846,1,0,-0.599479412433432,0.0013699672804321494,18.99843563050405
0.2,21,22,43,0.4888888888888889,0.9999915072960999,1,0,-0.5998153696539568,0.00048586933167626967,18.999466804691338
0.2,22,21,43,0.5111111111111111,0.9999980191669844,1,0,-0.5999379960741287,0.00016316822597417513,18.999827268571146
0.2,23,20,43,0.5333333333333333,0.9999995763535002,1,0,-0.5999802607764693,5.1945325076019344e-05,18.99994677608588
0.2,24,19,43,0.5555555555555556,0.9999999169880506,1,0,-0.5999940389852156,1.5686880999510322e-05,18.999984391813918
0.2,25,18,43,0.5777777777777777,0.9999999851149607,1,0,-0.599998291991092,4.494760275974841e-06,18.99999563769122
0.2,26,17,43,0.6,0.9999999975612232,1,0,-0.5999995357133763,1.2218068938807392e-06,18.999998831280422
0.2,27,16,43,0.6222222222222222,0.9999999996356002,1,0,-0.5999998803165276,3.1495650532065156e-07,18.999999692439875
0.2,28,15,43,0.6444444444444445,0.999999999950461,1,0,-0.5999999707603578,7.694642789601858e-08,18.999999912809322
0.2,29,14,43,0.6666666666666666,0.9999999999938901,1,0,-0.5999999932348565,1.7802996410409833e-08,18.999999966284495
0.2,30,13,43,0.6888888888888889,0.9999999999993187,1,0,-0.5999999985188964,3.897639544447884e-09,18.999999978578966
0.2,31,12,43,0.7111111111111111,0.9999999999999316,1,0,-0.5999999996934484,8.067146950452297e-10,18.999999981254575
0.2,32,11,43,0.7333333333333333,0.9999999999999939,1,0,-0.5999999999400707,1.5770140748827544e-10,18.99999998180522
0.2,33,10,43,0.7555555555555555,0.9999999999999996,1,0,-0.5999999999889418,2.90860668883397e-11,18.999999981912282
0.2,34,9,43,0.7777777777777778,1.0,1,0,-0.5999999999980723,5.062616992290714e-12,18.99999998193193
0.2,35,8,43,0.8,1.0,1,0,-0.5999999999996817,8.348877145181177e-13,18.999999981935325
0.2,36,7,43,0.8222222222222222,1.0,1,0,-0.5999999999999517,1.2434497875801753e-13,18.99999998193588
0.2,37,6,43,0.8444444444444444,1.0,1,0,-0.5999999999999872,2.1316282072803006e-14,18.999999981935964
0.2,38,5,43,0.8666666666666667,1.0,1,0,-0.5999999999999943,3.552713678800501e-15,18.999999981935975
0.2,39,4,43,0.8888888888888888,1.0,1,0,-0.5999999999999979,0.0,18.99999998193598
0.2,40,3,43,0.9111111111111111,1.0,1,0,-0.5999999999999979,0.0,18.99999998193598
0.2,41,2,43,0.9333333333333333,1.0,1,0,-0.5999999999999979,0.0,18.99999998193598
0.2,42,1,43,0.9555555555555556,1.0,1,0,-0.5999999999999979,0.0,18.99999998193598
0.2,43,0,43,0.9777777777777777,1.0,1,0,-0.5999999999999979,0.0,18.99999998193598
0.2,0,44,44,0.021739130434782608,4.355614296591703e-05,1,0,-0.5970711582966068,0.007707478166824084,0.0008296616005038772
0.2,1,43,44,0.043478260869565216,0.000533562751331984,1,0,-0.5828868890296482,0.045034502553557364,0.010278148258208695
0.2,2,42,44,0.06521739130434782,0.0032285990973458523,1,0,-0.5288602973787003,0.18720974374026225,0.06467169785106065
0.2,3,41,44,0.08695652173913043,0.012885812670562102,1,0,-0.3271726040348215,0.717966831487312,0.29342421965326754
0.2,4,40,44,0.10869565217391304,0.038235998300254814,2,1,0.18013410955463005,2.0529844988279735,1.206290767347587
0.2,5,39,44,0.13043478260869565,0.0902038788411248,2,1,0.49605156778372717,2.88434623100981,3.500688182150443
0.2,6,38,44,0.15217391304347827,0.17681701307590814,2,1,0.4892690592383122,2.8664975243113533,6.484131887737515
0.2,7,37,44,0.17391304347826086,0.2974567357600706,2,1,0.33455497910740206,2.459355208177371,9.325335810542642
0.2,8,36,44,0.1956521739130435,0.4407164064475134,2,1,0.17200726099487795,2.0315980552496775,11.71486345954881
0.2,9,35,44,0.21739130434782608,0.5879555124318274,2,1,0.053086037827466015,1.7186474679670187,13.685679311689443
0.2,10,34,44,0.2391304347826087,0.7204707078177122,1,0,-0.049730815973175524,1.4480768000705933,15.356984668648295
0.2,11,33,44,0.2608695652173913,0.8258805223292114,1,0,-0.20556635238642684,1.0379832831936184,16.71798114267401
0.2,12,32,44,0.2826086956521739,0.9005458076081899,1,0,-0.34297499174049406,0.6763816006829053,17.662533910412627
0.2,13,31,44,0.30434782608695654,0.9479295463429263,1,0,-0.4446415410404505,0.40883804989353933,18.263507284927943
0.2,14,30,44,0.32608695652173914,0.9750059684770614,1,0,-0.5125572026013714,0.23011262473323058,18.61877423117476
0.2,15,29,44,0.34782608695652173,0.9889954532463645,1,0,-0.5540827701594822,0.12083481536977558,18.814443321334014
0.2,16,28,44,0.3695652173913043,0.9955530242319753,1,0,-0.5774718263680505,0.059284667452494944,18.91501386511593
0.2,17,27,44,0.391304347826087,0.9983496353876036,1,0,-0.5896556099113681,0.02722207918060704,18.963330598017862
0.2,18,26,44,0.41304347826086957,0.99943720639257,1,0,-0.5955451050581289,0.011723407741765612,18.985071137582274
0.2,19,25,44,0.43478260869565216,0.9998235803022292,1,0,-0.5981964953516545,0.004746064864065147,18.994255365484122
0.2,20,24,44,0.45652173913043476,0.9999491518228684,1,0,-0.5993121388710492,0.001810160865648669,18.997907213721533
0.2,21,23,44,0.4782608695652174,0.9999865242992492,1,0,-0.5997523524057335,0.000651704195433922,18.999277181001965
0.2,22,22,44,0.5,0.9999967167928075,1,0,-0.599915703533064,0.000221832807710598,18.99976305033364
0.2,23,21,44,0.5217391304347826,0.9999992649161971,1,0,-0.599972839112386,7.147602004664577e-05,18.999926218559615
0.2,24,20,44,0.5434782608695652,0.9999998488611406,1,0,-0.5999917095575675,2.1816953761799596e-05,18.99997816388469
0.2,25,19,44,0.5652173913043478,0.9999999714895786,1,0,-0.5999976018112037,6.311023152960615e-06,18.99999385076569
0.2,26,18,44,0.5869565217391305,0.9999999950719706,1,0,-0.5999993425140282,1.7302262271812197e-06,18.999998345525967
0.2,27,17,44,0.6086956521739131,0.9999999992207248,1,0,-0.599999829198989,4.4947634947334336e-07,18.99999956733286
0.2,28,16,44,0.6304347826086957,0.9999999998874888,1,0,-0.599999957975502,1.1059078630637487e-07,18.999999882289366
0.2,29,15,44,0.6521739130434783,0.9999999999852043,1,0,-0.5999999902128152,2.5755738874977396e-08,18.999999959235794
0.2,30,14,44,0.6739130434782609,0.999999999998233,1,0,-0.5999999978440513,5.673541636497248e-09,18.99999997703879
0.2,31,13,44,0.6956521739130435,0.999999999999809,1,0,-0.5999999995511658,1.1811351896540145e-09,18.99999998093643
0.2,32,12,44,0.717391304347826,0.9999999999999813,1,0,-0.5999999999117698,2.3218404976432794e-10,18.999999981743144
0.2,33,11,44,0.7391304347826086,0.9999999999999983,1,0,-0.5999999999836341,4.305888978706207e-11,18.999999981900846
0.2,34,10,44,0.7608695652173914,0.9999999999999999,1,0,-0.5999999999971415,7.524647571699461e-12,18.999999981929932
0.2,35,9,44,0.782608695652174,1.0,1,0,-0.5999999999995289,1.2363443602225743e-12,18.999999981934995
